,rec_id,date,ppe,qty
90625,rec5034,2020-06-10 18:24:52.715000+00:00,handmadeMasks,30.0
90627,rec5034,2020-06-10 18:24:52.715000+00:00,nitrileGloves,30.0
90629,rec5034,2020-06-10 18:24:52.715000+00:00,safetyGlasses,2.0
90630,rec5035,2020-06-10 18:26:41.341000+00:00,gowns,50.0
90631,rec5035,2020-06-10 18:26:41.341000+00:00,handSanitizer,4.0
90637,rec5035,2020-06-10 18:26:41.341000+00:00,disinfectingWipes,4.0
90642,rec5035,2020-06-10 18:26:41.341000+00:00,surgicalMasks,100.0
90643,rec5035,2020-06-10 18:26:41.341000+00:00,handmadeMasks,50.0
90648,rec5036,2020-06-10 18:27:32.764000+00:00,gowns,200.0
90662,rec5036,2020-06-10 18:27:32.764000+00:00,respirators,200.0
90666,rec5037,2020-06-10 18:28:33.065000+00:00,gowns,500.0
90668,rec5037,2020-06-10 18:28:33.065000+00:00,faceShields,200.0
90680,rec5037,2020-06-10 18:28:33.065000+00:00,respirators,200.0
90686,rec5038,2020-06-10 18:29:12.517000+00:00,faceShields,10.0
90691,rec5038,2020-06-10 18:29:12.517000+00:00,disinfectingWipes,100.0
90696,rec5038,2020-06-10 18:29:12.517000+00:00,surgicalMasks,10.0
90702,rec5039,2020-06-10 18:31:20.994000+00:00,gowns,300.0
90705,rec5039,2020-06-10 18:31:20.994000+00:00,thermometers,2.0
90708,rec5039,2020-06-10 18:31:20.994000+00:00,babyMonitors,3.0
90709,rec5039,2020-06-10 18:31:20.994000+00:00,disinfectingWipes,10.0
90714,rec5039,2020-06-10 18:31:20.994000+00:00,surgicalMasks,250.0
90716,rec5039,2020-06-10 18:31:20.994000+00:00,respirators,150.0
90717,rec5039,2020-06-10 18:31:20.994000+00:00,nitrileGloves,150.0
90720,rec5040,2020-06-10 18:32:03.495000+00:00,gowns,5.0
90732,rec5040,2020-06-10 18:32:03.495000+00:00,surgicalMasks,5.0
90734,rec5040,2020-06-10 18:32:03.495000+00:00,respirators,8.0
90738,rec5041,2020-06-10 18:35:50.198000+00:00,gowns,30.0
90740,rec5041,2020-06-10 18:35:50.198000+00:00,faceShields,30.0
90750,rec5041,2020-06-10 18:35:50.198000+00:00,surgicalMasks,200.0
90752,rec5041,2020-06-10 18:35:50.198000+00:00,respirators,150.0
90756,rec5042,2020-06-10 18:40:38.890000+00:00,gowns,200.0
90757,rec5042,2020-06-10 18:40:38.890000+00:00,handSanitizer,20.0
90761,rec5042,2020-06-10 18:40:38.890000+00:00,coveralls,50.0
90763,rec5042,2020-06-10 18:40:38.890000+00:00,disinfectingWipes,15.0
90764,rec5042,2020-06-10 18:40:38.890000+00:00,surgicalCaps,100.0
90767,rec5042,2020-06-10 18:40:38.890000+00:00,printedFaceShields,30.0
90768,rec5042,2020-06-10 18:40:38.890000+00:00,surgicalMasks,500.0
90770,rec5042,2020-06-10 18:40:38.890000+00:00,respirators,100.0
90771,rec5042,2020-06-10 18:40:38.890000+00:00,nitrileGloves,500.0
90774,rec5043,2020-06-10 18:44:37.336000+00:00,gowns,1000.0
90786,rec5043,2020-06-10 18:44:37.336000+00:00,surgicalMasks,5000.0
90788,rec5043,2020-06-10 18:44:37.336000+00:00,respirators,500.0
90789,rec5043,2020-06-10 18:44:37.336000+00:00,nitrileGloves,1000.0
90792,rec5044,2020-06-10 18:49:45.046000+00:00,gowns,250.0
90793,rec5044,2020-06-10 18:49:45.046000+00:00,handSanitizer,1892.0
90794,rec5044,2020-06-10 18:49:45.046000+00:00,faceShields,200.0
90795,rec5044,2020-06-10 18:49:45.046000+00:00,thermometers,30.0
90799,rec5044,2020-06-10 18:49:45.046000+00:00,disinfectingWipes,2000.0
90803,rec5044,2020-06-10 18:49:45.046000+00:00,printedFaceShields,200.0
90804,rec5044,2020-06-10 18:49:45.046000+00:00,surgicalMasks,5000.0
90805,rec5044,2020-06-10 18:49:45.046000+00:00,handmadeMasks,100.0
90806,rec5044,2020-06-10 18:49:45.046000+00:00,respirators,2000.0
90807,rec5044,2020-06-10 18:49:45.046000+00:00,nitrileGloves,5000.0
90808,rec5044,2020-06-10 18:49:45.046000+00:00,bodyBags,5.0
90811,rec5045,2020-06-10 18:50:12.514000+00:00,handSanitizer,1.0
90817,rec5045,2020-06-10 18:50:12.514000+00:00,disinfectingWipes,1.0
90824,rec5045,2020-06-10 18:50:12.514000+00:00,respirators,100.0
90835,rec5046,2020-06-10 19:03:14.817000+00:00,disinfectingWipes,10.0
90840,rec5046,2020-06-10 19:03:14.817000+00:00,surgicalMasks,100.0
90842,rec5046,2020-06-10 19:03:14.817000+00:00,respirators,20.0
90843,rec5046,2020-06-10 19:03:14.817000+00:00,nitrileGloves,8.0
90846,rec5047,2020-06-10 19:07:46.322000+00:00,gowns,75.0
90848,rec5047,2020-06-10 19:07:46.322000+00:00,faceShields,75.0
90857,rec5047,2020-06-10 19:07:46.322000+00:00,printedFaceShields,75.0
90860,rec5047,2020-06-10 19:07:46.322000+00:00,respirators,75.0
90864,rec5048,2020-06-10 19:15:06.203000+00:00,gowns,200.0
90865,rec5048,2020-06-10 19:15:06.203000+00:00,handSanitizer,20.0
90866,rec5048,2020-06-10 19:15:06.203000+00:00,faceShields,20.0
90867,rec5048,2020-06-10 19:15:06.203000+00:00,thermometers,7.0
90868,rec5048,2020-06-10 19:15:06.203000+00:00,paprShield,7.0
90869,rec5048,2020-06-10 19:15:06.203000+00:00,coveralls,20.0
90871,rec5048,2020-06-10 19:15:06.203000+00:00,disinfectingWipes,20.0
90872,rec5048,2020-06-10 19:15:06.203000+00:00,surgicalCaps,1000.0
90874,rec5048,2020-06-10 19:15:06.203000+00:00,safetyGoggles,10.0
90875,rec5048,2020-06-10 19:15:06.203000+00:00,printedFaceShields,10.0
90876,rec5048,2020-06-10 19:15:06.203000+00:00,surgicalMasks,50.0
90877,rec5048,2020-06-10 19:15:06.203000+00:00,handmadeMasks,50.0
90878,rec5048,2020-06-10 19:15:06.203000+00:00,respirators,50.0
90879,rec5048,2020-06-10 19:15:06.203000+00:00,nitrileGloves,1000.0
90881,rec5048,2020-06-10 19:15:06.203000+00:00,safetyGlasses,20.0
90890,rec5049,2020-06-10 19:19:03.498000+00:00,surgicalCaps,7.0
90895,rec5049,2020-06-10 19:19:03.498000+00:00,handmadeMasks,7.0
90896,rec5049,2020-06-10 19:19:03.498000+00:00,respirators,7.0
90900,rec5050,2020-06-10 19:20:32.141000+00:00,gowns,500.0
90905,rec5050,2020-06-10 19:20:32.141000+00:00,coveralls,500.0
90907,rec5050,2020-06-10 19:20:32.141000+00:00,disinfectingWipes,100.0
90914,rec5050,2020-06-10 19:20:32.141000+00:00,respirators,100.0
90918,rec5051,2020-06-10 19:28:09.099000+00:00,gowns,150.0
90930,rec5051,2020-06-10 19:28:09.099000+00:00,surgicalMasks,1000.0
90936,rec5052,2020-06-10 19:29:43.967000+00:00,gowns,10.0
90937,rec5052,2020-06-10 19:29:43.967000+00:00,handSanitizer,2.0
90943,rec5052,2020-06-10 19:29:43.967000+00:00,disinfectingWipes,10.0
90948,rec5052,2020-06-10 19:29:43.967000+00:00,surgicalMasks,300.0
90949,rec5052,2020-06-10 19:29:43.967000+00:00,handmadeMasks,100.0
90950,rec5052,2020-06-10 19:29:43.967000+00:00,respirators,150.0
90951,rec5052,2020-06-10 19:29:43.967000+00:00,nitrileGloves,400.0
90953,rec5052,2020-06-10 19:29:43.967000+00:00,safetyGlasses,20.0
90954,rec5053,2020-06-10 19:31:08.506000+00:00,gowns,150.0
90966,rec5053,2020-06-10 19:31:08.506000+00:00,surgicalMasks,1000.0
90979,rec5054,2020-06-10 19:32:26.008000+00:00,disinfectingWipes,20.0
90981,rec5054,2020-06-10 19:32:26.008000+00:00,disposableBooties,25.0
90982,rec5054,2020-06-10 19:32:26.008000+00:00,safetyGoggles,25.0
90984,rec5054,2020-06-10 19:32:26.008000+00:00,surgicalMasks,500.0
90990,rec5055,2020-06-10 19:37:17.073000+00:00,gowns,50.0
90991,rec5055,2020-06-10 19:37:17.073000+00:00,handSanitizer,20.0
90992,rec5055,2020-06-10 19:37:17.073000+00:00,faceShields,50.0
90997,rec5055,2020-06-10 19:37:17.073000+00:00,disinfectingWipes,20.0
91004,rec5055,2020-06-10 19:37:17.073000+00:00,respirators,50.0
91011,rec5056,2020-06-10 19:49:50.788000+00:00,thermometers,20.0
91015,rec5056,2020-06-10 19:49:50.788000+00:00,disinfectingWipes,1000.0
91020,rec5056,2020-06-10 19:49:50.788000+00:00,surgicalMasks,500.0
91023,rec5056,2020-06-10 19:49:50.788000+00:00,nitrileGloves,1000.0
91030,rec5057,2020-06-10 19:57:14.985000+00:00,paprShield,60.0
91031,rec5057,2020-06-10 19:57:14.985000+00:00,coveralls,60.0
91032,rec5057,2020-06-10 19:57:14.985000+00:00,babyMonitors,7.0
91034,rec5057,2020-06-10 19:57:14.985000+00:00,surgicalCaps,60.0
91036,rec5057,2020-06-10 19:57:14.985000+00:00,safetyGoggles,60.0
91042,rec5057,2020-06-10 19:57:14.985000+00:00,bodyBags,10.0
91044,rec5058,2020-06-10 20:00:28.870000+00:00,gowns,20.0
91045,rec5058,2020-06-10 20:00:28.870000+00:00,handSanitizer,5.0
91046,rec5058,2020-06-10 20:00:28.870000+00:00,faceShields,5.0
91047,rec5058,2020-06-10 20:00:28.870000+00:00,thermometers,2.0
91049,rec5058,2020-06-10 20:00:28.870000+00:00,coveralls,10.0
91051,rec5058,2020-06-10 20:00:28.870000+00:00,disinfectingWipes,10.0
91052,rec5058,2020-06-10 20:00:28.870000+00:00,surgicalCaps,20.0
91053,rec5058,2020-06-10 20:00:28.870000+00:00,disposableBooties,100.0
91054,rec5058,2020-06-10 20:00:28.870000+00:00,safetyGoggles,5.0
91056,rec5058,2020-06-10 20:00:28.870000+00:00,surgicalMasks,50.0
91058,rec5058,2020-06-10 20:00:28.870000+00:00,respirators,25.0
91059,rec5058,2020-06-10 20:00:28.870000+00:00,nitrileGloves,200.0
91061,rec5058,2020-06-10 20:00:28.870000+00:00,safetyGlasses,5.0
91062,rec5059,2020-06-10 20:14:36.216000+00:00,gowns,1000.0
91063,rec5059,2020-06-10 20:14:36.216000+00:00,handSanitizer,50.0
91065,rec5059,2020-06-10 20:14:36.216000+00:00,thermometers,50.0
91067,rec5059,2020-06-10 20:14:36.216000+00:00,coveralls,500.0
91068,rec5059,2020-06-10 20:14:36.216000+00:00,babyMonitors,25.0
91070,rec5059,2020-06-10 20:14:36.216000+00:00,surgicalCaps,1000.0
91072,rec5059,2020-06-10 20:14:36.216000+00:00,safetyGoggles,100.0
91074,rec5059,2020-06-10 20:14:36.216000+00:00,surgicalMasks,1000.0
91076,rec5059,2020-06-10 20:14:36.216000+00:00,respirators,500.0
91079,rec5059,2020-06-10 20:14:36.216000+00:00,safetyGlasses,100.0
91080,rec5060,2020-06-10 20:20:45.467000+00:00,gowns,3.0
91081,rec5060,2020-06-10 20:20:45.467000+00:00,handSanitizer,3.0
91082,rec5060,2020-06-10 20:20:45.467000+00:00,faceShields,3.0
91083,rec5060,2020-06-10 20:20:45.467000+00:00,thermometers,3.0
91085,rec5060,2020-06-10 20:20:45.467000+00:00,coveralls,3.0
91087,rec5060,2020-06-10 20:20:45.467000+00:00,disinfectingWipes,3.0
91088,rec5060,2020-06-10 20:20:45.467000+00:00,surgicalCaps,3.0
91089,rec5060,2020-06-10 20:20:45.467000+00:00,disposableBooties,3.0
91090,rec5060,2020-06-10 20:20:45.467000+00:00,safetyGoggles,3.0
91092,rec5060,2020-06-10 20:20:45.467000+00:00,surgicalMasks,3.0
91095,rec5060,2020-06-10 20:20:45.467000+00:00,nitrileGloves,3.0
91097,rec5060,2020-06-10 20:20:45.467000+00:00,safetyGlasses,3.0
91098,rec5061,2020-06-10 20:21:27.906000+00:00,gowns,100.0
91106,rec5061,2020-06-10 20:21:27.906000+00:00,surgicalCaps,100.0
91112,rec5061,2020-06-10 20:21:27.906000+00:00,respirators,200.0
91116,rec5062,2020-06-10 20:29:16.066000+00:00,gowns,50.0
91123,rec5062,2020-06-10 20:29:16.066000+00:00,disinfectingWipes,3.0
91128,rec5062,2020-06-10 20:29:16.066000+00:00,surgicalMasks,50.0
91130,rec5062,2020-06-10 20:29:16.066000+00:00,respirators,15.0
91131,rec5062,2020-06-10 20:29:16.066000+00:00,nitrileGloves,5.0
91135,rec5063,2020-06-10 20:31:00.697000+00:00,handSanitizer,2.0
91141,rec5063,2020-06-10 20:31:00.697000+00:00,disinfectingWipes,2.0
91146,rec5063,2020-06-10 20:31:00.697000+00:00,surgicalMasks,120.0
91147,rec5063,2020-06-10 20:31:00.697000+00:00,handmadeMasks,10.0
91149,rec5063,2020-06-10 20:31:00.697000+00:00,nitrileGloves,2.0
91152,rec5064,2020-06-10 20:31:20.923000+00:00,gowns,145.0
91170,rec5065,2020-06-10 20:31:29.064000+00:00,gowns,145.0
91188,rec5066,2020-06-10 20:35:59.243000+00:00,gowns,100.0
91189,rec5066,2020-06-10 20:35:59.243000+00:00,handSanitizer,20.0
91190,rec5066,2020-06-10 20:35:59.243000+00:00,faceShields,300.0
91191,rec5066,2020-06-10 20:35:59.243000+00:00,thermometers,2.0
91193,rec5066,2020-06-10 20:35:59.243000+00:00,coveralls,50.0
91198,rec5066,2020-06-10 20:35:59.243000+00:00,safetyGoggles,10.0
91199,rec5066,2020-06-10 20:35:59.243000+00:00,printedFaceShields,10.0
91209,rec5067,2020-06-10 20:48:29.025000+00:00,thermometers,15.0
91217,rec5067,2020-06-10 20:48:29.025000+00:00,printedFaceShields,100.0
91220,rec5067,2020-06-10 20:48:29.025000+00:00,respirators,75.0
91221,rec5067,2020-06-10 20:48:29.025000+00:00,nitrileGloves,200.0
91231,rec5068,2020-06-10 21:02:14.023000+00:00,disinfectingWipes,10.0
91233,rec5068,2020-06-10 21:02:14.023000+00:00,disposableBooties,30.0
91239,rec5068,2020-06-10 21:02:14.023000+00:00,nitrileGloves,500.0
91243,rec5069,2020-06-10 21:09:24.013000+00:00,handSanitizer,100.0
91248,rec5069,2020-06-10 21:09:24.013000+00:00,babyMonitors,2.0
91249,rec5069,2020-06-10 21:09:24.013000+00:00,disinfectingWipes,12.0
91250,rec5069,2020-06-10 21:09:24.013000+00:00,surgicalCaps,200.0
91251,rec5069,2020-06-10 21:09:24.013000+00:00,disposableBooties,200.0
91261,rec5070,2020-06-10 21:09:53.361000+00:00,handSanitizer,15.0
91267,rec5070,2020-06-10 21:09:53.361000+00:00,disinfectingWipes,1.0
91269,rec5070,2020-06-10 21:09:53.361000+00:00,disposableBooties,100.0
91272,rec5070,2020-06-10 21:09:53.361000+00:00,surgicalMasks,50.0
91274,rec5070,2020-06-10 21:09:53.361000+00:00,respirators,25.0
91278,rec5071,2020-06-10 21:13:59.679000+00:00,gowns,900.0
91280,rec5071,2020-06-10 21:13:59.679000+00:00,faceShields,25.0
91281,rec5071,2020-06-10 21:13:59.679000+00:00,thermometers,2.0
91284,rec5071,2020-06-10 21:13:59.679000+00:00,babyMonitors,6.0
91287,rec5071,2020-06-10 21:13:59.679000+00:00,disposableBooties,900.0
91288,rec5071,2020-06-10 21:13:59.679000+00:00,safetyGoggles,25.0
91290,rec5071,2020-06-10 21:13:59.679000+00:00,surgicalMasks,900.0
91291,rec5071,2020-06-10 21:13:59.679000+00:00,handmadeMasks,50.0
91293,rec5071,2020-06-10 21:13:59.679000+00:00,nitrileGloves,1000.0
91296,rec5072,2020-06-10 21:22:15.783000+00:00,gowns,200.0
91297,rec5072,2020-06-10 21:22:15.783000+00:00,handSanitizer,200.0
91299,rec5072,2020-06-10 21:22:15.783000+00:00,thermometers,5.0
91303,rec5072,2020-06-10 21:22:15.783000+00:00,disinfectingWipes,50.0
91310,rec5072,2020-06-10 21:22:15.783000+00:00,respirators,200.0
91321,rec5073,2020-06-10 21:24:19.227000+00:00,disinfectingWipes,5.0
91326,rec5073,2020-06-10 21:24:19.227000+00:00,surgicalMasks,30.0
91328,rec5073,2020-06-10 21:24:19.227000+00:00,respirators,7.0
91332,rec5074,2020-06-10 21:27:09.868000+00:00,gowns,30.0
91339,rec5074,2020-06-10 21:27:09.868000+00:00,disinfectingWipes,1000.0
91346,rec5074,2020-06-10 21:27:09.868000+00:00,respirators,50.0
91350,rec5075,2020-06-10 21:52:10.508000+00:00,gowns,150.0
91364,rec5075,2020-06-10 21:52:10.508000+00:00,respirators,200.0
91369,rec5076,2020-06-10 21:53:46.611000+00:00,handSanitizer,15.0
91370,rec5076,2020-06-10 21:53:46.611000+00:00,faceShields,100.0
91375,rec5076,2020-06-10 21:53:46.611000+00:00,disinfectingWipes,25.0
91380,rec5076,2020-06-10 21:53:46.611000+00:00,surgicalMasks,300.0
91382,rec5076,2020-06-10 21:53:46.611000+00:00,respirators,25.0
91386,rec5077,2020-06-10 22:12:20.932000+00:00,gowns,100.0
91387,rec5077,2020-06-10 22:12:20.932000+00:00,handSanitizer,5.0
91388,rec5077,2020-06-10 22:12:20.932000+00:00,faceShields,50.0
91389,rec5077,2020-06-10 22:12:20.932000+00:00,thermometers,1.0
91394,rec5077,2020-06-10 22:12:20.932000+00:00,surgicalCaps,100.0
91395,rec5077,2020-06-10 22:12:20.932000+00:00,disposableBooties,100.0
91396,rec5077,2020-06-10 22:12:20.932000+00:00,safetyGoggles,30.0
91398,rec5077,2020-06-10 22:12:20.932000+00:00,surgicalMasks,5.0
91400,rec5077,2020-06-10 22:12:20.932000+00:00,respirators,30.0
91401,rec5077,2020-06-10 22:12:20.932000+00:00,nitrileGloves,5.0
91403,rec5077,2020-06-10 22:12:20.932000+00:00,safetyGlasses,25.0
91405,rec5078,2020-06-10 22:21:29.473000+00:00,handSanitizer,5.0
91406,rec5078,2020-06-10 22:21:29.473000+00:00,faceShields,20.0
91408,rec5078,2020-06-10 22:21:29.473000+00:00,paprShield,15.0
91409,rec5078,2020-06-10 22:21:29.473000+00:00,coveralls,40.0
91411,rec5078,2020-06-10 22:21:29.473000+00:00,disinfectingWipes,5.0
91412,rec5078,2020-06-10 22:21:29.473000+00:00,surgicalCaps,40.0
91413,rec5078,2020-06-10 22:21:29.473000+00:00,disposableBooties,20.0
91414,rec5078,2020-06-10 22:21:29.473000+00:00,safetyGoggles,20.0
91422,rec5079,2020-06-10 22:23:21.584000+00:00,gowns,100.0
91424,rec5079,2020-06-10 22:23:21.584000+00:00,faceShields,50.0
91425,rec5079,2020-06-10 22:23:21.584000+00:00,thermometers,100.0
91426,rec5079,2020-06-10 22:23:21.584000+00:00,paprShield,2.0
91427,rec5079,2020-06-10 22:23:21.584000+00:00,coveralls,100.0
91431,rec5079,2020-06-10 22:23:21.584000+00:00,disposableBooties,100.0
91432,rec5079,2020-06-10 22:23:21.584000+00:00,safetyGoggles,50.0
91433,rec5079,2020-06-10 22:23:21.584000+00:00,printedFaceShields,50.0
91440,rec5080,2020-06-10 22:54:55.430000+00:00,gowns,100.0
91443,rec5080,2020-06-10 22:54:55.430000+00:00,thermometers,10.0
91454,rec5080,2020-06-10 22:54:55.430000+00:00,respirators,100.0
91455,rec5080,2020-06-10 22:54:55.430000+00:00,nitrileGloves,200.0
91457,rec5080,2020-06-10 22:54:55.430000+00:00,safetyGlasses,100.0
91463,rec5081,2020-06-10 23:24:23.706000+00:00,coveralls,125.0
91472,rec5081,2020-06-10 23:24:23.706000+00:00,respirators,25.0
91476,rec5082,2020-06-10 23:29:03.378000+00:00,gowns,498.0
91488,rec5082,2020-06-10 23:29:03.378000+00:00,surgicalMasks,1000.0
91490,rec5082,2020-06-10 23:29:03.378000+00:00,respirators,500.0
91494,rec5083,2020-06-10 23:30:03.292000+00:00,gowns,498.0
91506,rec5083,2020-06-10 23:30:03.292000+00:00,surgicalMasks,1000.0
91508,rec5083,2020-06-10 23:30:03.292000+00:00,respirators,500.0
91512,rec5084,2020-06-10 23:31:27.855000+00:00,gowns,250.0
91519,rec5084,2020-06-10 23:31:27.855000+00:00,disinfectingWipes,10.0
91522,rec5084,2020-06-10 23:31:27.855000+00:00,safetyGoggles,25.0
91524,rec5084,2020-06-10 23:31:27.855000+00:00,surgicalMasks,1050.0
91530,rec5085,2020-06-10 23:32:19.128000+00:00,gowns,1000.0
91531,rec5085,2020-06-10 23:32:19.128000+00:00,handSanitizer,4.0
91532,rec5085,2020-06-10 23:32:19.128000+00:00,faceShields,500.0
91534,rec5085,2020-06-10 23:32:19.128000+00:00,paprShield,9.0
91537,rec5085,2020-06-10 23:32:19.128000+00:00,disinfectingWipes,10.0
91539,rec5085,2020-06-10 23:32:19.128000+00:00,disposableBooties,1000.0
91542,rec5085,2020-06-10 23:32:19.128000+00:00,surgicalMasks,1000.0
91544,rec5085,2020-06-10 23:32:19.128000+00:00,respirators,1000.0
91545,rec5085,2020-06-10 23:32:19.128000+00:00,nitrileGloves,5000.0
91548,rec5086,2020-06-10 23:42:49.872000+00:00,gowns,100.0
91549,rec5086,2020-06-10 23:42:49.872000+00:00,handSanitizer,400.0
91555,rec5086,2020-06-10 23:42:49.872000+00:00,disinfectingWipes,500.0
91560,rec5086,2020-06-10 23:42:49.872000+00:00,surgicalMasks,500.0
91561,rec5086,2020-06-10 23:42:49.872000+00:00,handmadeMasks,350.0
91562,rec5086,2020-06-10 23:42:49.872000+00:00,respirators,400.0
91563,rec5086,2020-06-10 23:42:49.872000+00:00,nitrileGloves,3000.0
91566,rec5087,2020-06-10 23:43:07.812000+00:00,gowns,200.0
91580,rec5087,2020-06-10 23:43:07.812000+00:00,respirators,50.0
91591,rec5088,2020-06-10 23:46:08.633000+00:00,disinfectingWipes,2.0
91596,rec5088,2020-06-10 23:46:08.633000+00:00,surgicalMasks,20.0
91598,rec5088,2020-06-10 23:46:08.633000+00:00,respirators,3.0
91603,rec5089,2020-06-10 23:48:42.153000+00:00,handSanitizer,100.0
91609,rec5089,2020-06-10 23:48:42.153000+00:00,disinfectingWipes,10.0
91620,rec5090,2020-06-10 23:52:48.334000+00:00,gowns,200.0
91621,rec5090,2020-06-10 23:52:48.334000+00:00,handSanitizer,100.0
91622,rec5090,2020-06-10 23:52:48.334000+00:00,faceShields,100.0
91623,rec5090,2020-06-10 23:52:48.334000+00:00,thermometers,100.0
91625,rec5090,2020-06-10 23:52:48.334000+00:00,coveralls,200.0
91627,rec5090,2020-06-10 23:52:48.334000+00:00,disinfectingWipes,200.0
91628,rec5090,2020-06-10 23:52:48.334000+00:00,surgicalCaps,200.0
91629,rec5090,2020-06-10 23:52:48.334000+00:00,disposableBooties,100.0
91630,rec5090,2020-06-10 23:52:48.334000+00:00,safetyGoggles,500.0
91632,rec5090,2020-06-10 23:52:48.334000+00:00,surgicalMasks,100.0
91635,rec5090,2020-06-10 23:52:48.334000+00:00,nitrileGloves,100.0
91637,rec5090,2020-06-10 23:52:48.334000+00:00,safetyGlasses,500.0
91639,rec5091,2020-06-11 00:10:40.559000+00:00,handSanitizer,6.0
91657,rec5092,2020-06-11 00:16:18.077000+00:00,handSanitizer,10.0
91658,rec5092,2020-06-11 00:16:18.077000+00:00,faceShields,10.0
91659,rec5092,2020-06-11 00:16:18.077000+00:00,thermometers,10.0
91661,rec5092,2020-06-11 00:16:18.077000+00:00,coveralls,10.0
91662,rec5092,2020-06-11 00:16:18.077000+00:00,babyMonitors,10.0
91663,rec5092,2020-06-11 00:16:18.077000+00:00,disinfectingWipes,10.0
91664,rec5092,2020-06-11 00:16:18.077000+00:00,surgicalCaps,10.0
91667,rec5092,2020-06-11 00:16:18.077000+00:00,printedFaceShields,10.0
91668,rec5092,2020-06-11 00:16:18.077000+00:00,surgicalMasks,10.0
91669,rec5092,2020-06-11 00:16:18.077000+00:00,handmadeMasks,10.0
91670,rec5092,2020-06-11 00:16:18.077000+00:00,respirators,10.0
91671,rec5092,2020-06-11 00:16:18.077000+00:00,nitrileGloves,10.0
91673,rec5092,2020-06-11 00:16:18.077000+00:00,safetyGlasses,10.0
91674,rec5093,2020-06-11 00:55:19.488000+00:00,gowns,150.0
91675,rec5093,2020-06-11 00:55:19.488000+00:00,handSanitizer,15.0
91677,rec5093,2020-06-11 00:55:19.488000+00:00,thermometers,100.0
91681,rec5093,2020-06-11 00:55:19.488000+00:00,disinfectingWipes,20.0
91683,rec5093,2020-06-11 00:55:19.488000+00:00,disposableBooties,50.0
91686,rec5093,2020-06-11 00:55:19.488000+00:00,surgicalMasks,100.0
91688,rec5093,2020-06-11 00:55:19.488000+00:00,respirators,200.0
91689,rec5093,2020-06-11 00:55:19.488000+00:00,nitrileGloves,200.0
91692,rec5094,2020-06-11 01:03:47.121000+00:00,gowns,10.0
91693,rec5094,2020-06-11 01:03:47.121000+00:00,handSanitizer,4.0
91695,rec5094,2020-06-11 01:03:47.121000+00:00,thermometers,2.0
91697,rec5094,2020-06-11 01:03:47.121000+00:00,coveralls,10.0
91700,rec5094,2020-06-11 01:03:47.121000+00:00,surgicalCaps,10.0
91701,rec5094,2020-06-11 01:03:47.121000+00:00,disposableBooties,50.0
91704,rec5094,2020-06-11 01:03:47.121000+00:00,surgicalMasks,50.0
91707,rec5094,2020-06-11 01:03:47.121000+00:00,nitrileGloves,800.0
91710,rec5095,2020-06-11 01:04:38.283000+00:00,gowns,20.0
91712,rec5095,2020-06-11 01:04:38.283000+00:00,faceShields,10.0
91717,rec5095,2020-06-11 01:04:38.283000+00:00,disinfectingWipes,30.0
91724,rec5095,2020-06-11 01:04:38.283000+00:00,respirators,15.0
91725,rec5095,2020-06-11 01:04:38.283000+00:00,nitrileGloves,40.0
91728,rec5096,2020-06-11 01:11:17.407000+00:00,gowns,1000.0
91729,rec5096,2020-06-11 01:11:17.407000+00:00,handSanitizer,50.0
91731,rec5096,2020-06-11 01:11:17.407000+00:00,thermometers,2.0
91735,rec5096,2020-06-11 01:11:17.407000+00:00,disinfectingWipes,100.0
91736,rec5096,2020-06-11 01:11:17.407000+00:00,surgicalCaps,1000.0
91740,rec5096,2020-06-11 01:11:17.407000+00:00,surgicalMasks,2000.0
91741,rec5096,2020-06-11 01:11:17.407000+00:00,handmadeMasks,100.0
91742,rec5096,2020-06-11 01:11:17.407000+00:00,respirators,500.0
91749,rec5097,2020-06-11 01:30:52.953000+00:00,thermometers,2.0
91750,rec5097,2020-06-11 01:30:52.953000+00:00,paprShield,3.0
91753,rec5097,2020-06-11 01:30:52.953000+00:00,disinfectingWipes,50.0
91758,rec5097,2020-06-11 01:30:52.953000+00:00,surgicalMasks,100.0
91759,rec5097,2020-06-11 01:30:52.953000+00:00,handmadeMasks,75.0
91761,rec5097,2020-06-11 01:30:52.953000+00:00,nitrileGloves,500.0
91772,rec5098,2020-06-11 01:44:15.692000+00:00,surgicalCaps,20.0
91776,rec5098,2020-06-11 01:44:15.692000+00:00,surgicalMasks,100.0
91778,rec5098,2020-06-11 01:44:15.692000+00:00,respirators,10.0
91782,rec5099,2020-06-11 01:50:35.022000+00:00,gowns,3000.0
91783,rec5099,2020-06-11 01:50:35.022000+00:00,handSanitizer,40.0
91789,rec5099,2020-06-11 01:50:35.022000+00:00,disinfectingWipes,10.0
91790,rec5099,2020-06-11 01:50:35.022000+00:00,surgicalCaps,100.0
91794,rec5099,2020-06-11 01:50:35.022000+00:00,surgicalMasks,1000.0
91796,rec5099,2020-06-11 01:50:35.022000+00:00,respirators,100.0
91800,rec5100,2020-06-11 02:06:22.868000+00:00,gowns,12.0
91802,rec5100,2020-06-11 02:06:22.868000+00:00,faceShields,5.0
91803,rec5100,2020-06-11 02:06:22.868000+00:00,thermometers,2.0
91807,rec5100,2020-06-11 02:06:22.868000+00:00,disinfectingWipes,199.0
91810,rec5100,2020-06-11 02:06:22.868000+00:00,safetyGoggles,6.0
91812,rec5100,2020-06-11 02:06:22.868000+00:00,surgicalMasks,50.0
